Calculated preview path: 
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_P03.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_P03.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_P02.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_P02.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_P01.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_P01.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Nira_and_Mona.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Nira_and_Mona.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_MX_76.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_MX_76.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Lost_Kids.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Lost_Kids.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Heal.EXE.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Heal.EXE.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Future_Ramen.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Future_Ramen.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Eternal_God.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Eternal_God.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_E_B02.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_E_B02.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_E_B01.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_E_B01.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Daveys_Wallpaper_Pack/gruvbox_Chosen_Desktop.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Chosen_Desktop.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-0.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-0.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-1.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-1.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-2.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-2.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-3.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-3.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-4.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-4.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-5.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-5.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-6.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-6.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-7.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-7.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-8.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-8.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-9.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-9.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-10.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-10.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-11.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-11.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-12.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-12.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-13.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-13.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-14.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-14.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-15.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-15.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-16.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-16.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-17.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-17.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-18.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-18.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-20.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-20.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-19.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-19.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-21.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-21.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-22.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-22.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/Minimalistic-23.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Minimalistic-23.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_live-laugh-love.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_live-laugh-love.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-0.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-0.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-1.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-1.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-10.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-10.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-11.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-11.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-12.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-12.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-13.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-13.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-14.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-14.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-15.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-15.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-16.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-16.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-17.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-17.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-18.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-18.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-19.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-19.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-2.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-2.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-20.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-20.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-21.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-21.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-22.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-22.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-23.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-23.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-3.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-3.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-4.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-4.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-5.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-5.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-6.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-6.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-7.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-7.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-8.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-8.png
Checking preview for: /home/iori/Pictures/Wallpapers/Minimalistic/GruvBox-Factory/gruvbox_Minimalistic-9.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_Minimalistic-9.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/sve.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sve.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/Arch.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Arch.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/solar-system-minimal.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/solar-system-minimal.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/pacman-ghosts.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/pacman-ghosts.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox_spac.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_spac.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox_minimal_space.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_minimal_space.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox_grid.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_grid.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/PJbX0MG.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/PJbX0MG.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/haz-mat.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/haz-mat.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/7731806.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/7731806.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox-pacman-ghosts.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox-pacman-ghosts.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/wallpaper.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/wallpaper.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox_image55.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_image55.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/chinatown.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/chinatown.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/platform.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/platform.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/solar-system.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/solar-system.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruv-sushi-streets.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruv-sushi-streets.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/wp11058333.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/wp11058333.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/qcqKfdZ.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/qcqKfdZ.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvb_solarsys.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvb_solarsys.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/finalizer.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/finalizer.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/forest-foggy-misty-cloudy.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/forest-foggy-misty-cloudy.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/forest-2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/forest-2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/board.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/board.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/sprouted_flowers.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sprouted_flowers.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/repair.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/repair.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/gruvbox_cat-waves.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_cat-waves.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/Gruvbox-anime/5m5kLI9.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/5m5kLI9.png
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/Gruvbox-anime/The-Wind-Rises.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/The-Wind-Rises.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Gruvbox/Gruvbox-anime/classroom.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/classroom.jpg
